lon,lat,treatment_intensity,year,area_m2
34.2275,0.1375,0-3,2016,1120.0
34.2275,0.1375,0-3,2019,1936.0
34.2275,0.1375,0-3,2023,2480.0
34.2325,0.1375,0-3,2016,2384.0
34.2325,0.1375,0-3,2019,3088.0
34.2325,0.1375,0-3,2023,4192.0
34.2375,0.1375,0-3,2016,2016.0
34.2375,0.1375,0-3,2019,3088.0
34.2375,0.1375,0-3,2023,3616.0
34.2425,0.1375,0-3,2016,1424.0
34.2425,0.1375,0-3,2019,1712.0
34.2425,0.1375,0-3,2023,2496.0
34.2475,0.1375,0-3,2016,2432.0
34.2475,0.1375,0-3,2019,3264.0
34.2475,0.1375,0-3,2023,4672.0
34.2525,0.1375,0-3,2016,1904.0
34.2525,0.1375,0-3,2019,2512.0
34.2525,0.1375,0-3,2023,3360.0
34.2575,0.1375,0-3,2016,4928.0
34.2575,0.1375,0-3,2019,5856.0
34.2575,0.1375,0-3,2023,6272.0
34.2675,0.1375,0-3,2016,2480.0
34.2675,0.1375,0-3,2019,2768.0
34.2675,0.1375,0-3,2023,3024.0
34.2725,0.1375,4-6,2016,2912.0
34.2725,0.1375,4-6,2019,3600.0
34.2725,0.1375,4-6,2023,3840.0
34.2775,0.1375,0-3,2016,6384.0
34.2775,0.1375,0-3,2019,6896.0
34.2775,0.1375,0-3,2023,6416.0
34.2825,0.1375,0-3,2016,496.0
34.2825,0.1375,0-3,2019,512.0
34.2825,0.1375,0-3,2023,496.0
34.2875,0.1375,4-6,2016,1312.0
34.2875,0.1375,4-6,2019,1808.0
34.2875,0.1375,4-6,2023,2592.0
34.2925,0.1375,4-6,2016,1936.0
34.2925,0.1375,4-6,2019,2032.0
34.2925,0.1375,4-6,2023,2080.0
34.2975,0.1375,0-3,2016,2320.0
34.2975,0.1375,0-3,2019,2592.0
34.2975,0.1375,0-3,2023,2896.0
34.3025,0.1375,0-3,2016,1856.0
34.3025,0.1375,0-3,2019,2272.0
34.3025,0.1375,0-3,2023,2432.0
34.3075,0.1375,0-3,2016,2080.0
34.3075,0.1375,0-3,2019,3344.0
34.3075,0.1375,0-3,2023,4032.0
34.3275,0.1375,0-3,2016,1648.0
34.3275,0.1375,0-3,2019,2400.0
34.3275,0.1375,0-3,2023,3184.0
34.3325,0.1375,0-3,2016,4000.0
34.3325,0.1375,0-3,2019,5152.0
34.3325,0.1375,0-3,2023,6480.0
34.3475,0.1375,4-6,2016,1344.0
34.3475,0.1375,4-6,2019,1552.0
34.3475,0.1375,4-6,2023,2288.0
34.3525,0.1375,4-6,2016,880.0
34.3525,0.1375,4-6,2019,1120.0
34.3525,0.1375,4-6,2023,1216.0
34.4125,0.1375,0-3,2016,1936.0
34.4125,0.1375,0-3,2019,2032.0
34.4125,0.1375,0-3,2023,2160.0
34.4175,0.1375,0-3,2016,1376.0
34.4175,0.1375,0-3,2019,2656.0
34.4175,0.1375,0-3,2023,2704.0
34.1125,0.1425,4-6,2016,416.0
34.1125,0.1425,4-6,2019,640.0
34.1125,0.1425,4-6,2023,560.0
34.1175,0.1425,10-12,2016,3472.0
34.1175,0.1425,10-12,2019,4432.0
34.1175,0.1425,10-12,2023,4544.0
34.1225,0.1425,0-3,2016,3568.0
34.1225,0.1425,0-3,2019,4208.0
34.1225,0.1425,0-3,2023,4320.0
34.1275,0.1425,0-3,2016,832.0
34.1275,0.1425,0-3,2019,1536.0
34.1275,0.1425,0-3,2023,2000.0
34.1375,0.1425,0-3,2016,832.0
34.1375,0.1425,0-3,2019,1040.0
34.1375,0.1425,0-3,2023,1216.0
34.1425,0.1425,0-3,2016,656.0
34.1425,0.1425,0-3,2019,848.0
34.1425,0.1425,0-3,2023,976.0
34.1475,0.1425,0-3,2016,368.0
34.1475,0.1425,0-3,2019,464.0
34.1475,0.1425,0-3,2023,288.0
34.1525,0.1425,10-12,2016,1808.0
34.1525,0.1425,10-12,2019,2160.0
34.1525,0.1425,10-12,2023,2464.0
34.1575,0.1425,0-3,2016,1072.0
34.1575,0.1425,0-3,2019,1216.0
34.1575,0.1425,0-3,2023,1024.0
34.1625,0.1425,0-3,2016,2144.0
34.1625,0.1425,0-3,2019,2592.0
34.1625,0.1425,0-3,2023,3584.0
34.1675,0.1425,0-3,2016,3216.0
34.1675,0.1425,0-3,2019,4000.0
34.1675,0.1425,0-3,2023,5280.0
34.1725,0.1425,10-12,2016,3280.0
34.1725,0.1425,10-12,2019,4288.0
34.1725,0.1425,10-12,2023,4864.0
34.1775,0.1425,0-3,2016,3840.0
34.1775,0.1425,0-3,2019,5024.0
34.1775,0.1425,0-3,2023,5728.0
34.1825,0.1425,0-3,2016,3104.0
34.1825,0.1425,0-3,2019,3760.0
34.1825,0.1425,0-3,2023,5216.0
34.1925,0.1425,0-3,2016,11600.0
34.1925,0.1425,0-3,2019,14336.0
34.1925,0.1425,0-3,2023,17088.0
34.1975,0.1425,0-3,2016,1936.0
34.1975,0.1425,0-3,2019,3120.0
34.1975,0.1425,0-3,2023,4944.0
34.2025,0.1425,13-,2016,2080.0
34.2025,0.1425,13-,2019,2560.0
34.2025,0.1425,13-,2023,3184.0
34.2175,0.1425,4-6,2016,608.0
34.2175,0.1425,4-6,2019,528.0
34.2175,0.1425,4-6,2023,896.0
34.2225,0.1425,7-9,2016,2512.0
34.2225,0.1425,7-9,2019,2464.0
34.2225,0.1425,7-9,2023,3664.0
34.2275,0.1425,0-3,2016,1856.0
34.2275,0.1425,0-3,2019,1792.0
34.2275,0.1425,0-3,2023,2768.0
34.2325,0.1425,0-3,2016,656.0
34.2325,0.1425,0-3,2019,768.0
34.2325,0.1425,0-3,2023,1136.0
34.2475,0.1425,0-3,2016,1472.0
34.2475,0.1425,0-3,2019,1888.0
34.2475,0.1425,0-3,2023,2656.0
34.2525,0.1425,13-,2016,2352.0
34.2525,0.1425,13-,2019,3056.0
34.2525,0.1425,13-,2023,3664.0
34.2575,0.1425,4-6,2016,2512.0
34.2575,0.1425,4-6,2019,2976.0
34.2575,0.1425,4-6,2023,3440.0
34.2625,0.1425,0-3,2016,704.0
34.2625,0.1425,0-3,2019,928.0
34.2625,0.1425,0-3,2023,1200.0
34.2675,0.1425,7-9,2016,2160.0
34.2675,0.1425,7-9,2019,3376.0
34.2675,0.1425,7-9,2023,3424.0
34.2725,0.1425,7-9,2016,2368.0
34.2725,0.1425,7-9,2019,2816.0
34.2725,0.1425,7-9,2023,3456.0
34.2775,0.1425,13-,2016,1728.0
34.2775,0.1425,13-,2019,1856.0
34.2775,0.1425,13-,2023,2448.0
34.2825,0.1425,0-3,2016,2624.0
34.2825,0.1425,0-3,2019,3104.0
34.2825,0.1425,0-3,2023,3584.0
34.2875,0.1425,4-6,2016,3920.0
34.2875,0.1425,4-6,2019,5584.0
34.2875,0.1425,4-6,2023,7488.0
34.2925,0.1425,7-9,2016,4032.0
34.2925,0.1425,7-9,2019,4432.0
34.2925,0.1425,7-9,2023,5184.0
34.2975,0.1425,0-3,2016,6224.0
34.2975,0.1425,0-3,2019,8032.0
34.2975,0.1425,0-3,2023,9776.0
34.3025,0.1425,0-3,2016,1440.0
34.3025,0.1425,0-3,2019,1520.0
34.3025,0.1425,0-3,2023,1904.0
34.3075,0.1425,0-3,2016,4352.0
34.3075,0.1425,0-3,2019,5456.0
34.3075,0.1425,0-3,2023,5920.0
34.3225,0.1425,0-3,2016,1392.0
34.3225,0.1425,0-3,2019,1664.0
34.3225,0.1425,0-3,2023,2192.0
34.3425,0.1425,0-3,2016,1088.0
34.3425,0.1425,0-3,2019,976.0
34.3425,0.1425,0-3,2023,1328.0
34.3475,0.1425,0-3,2016,2432.0
34.3475,0.1425,0-3,2019,3504.0
34.3475,0.1425,0-3,2023,4224.0
34.3525,0.1425,7-9,2016,4016.0
34.3525,0.1425,7-9,2019,4736.0
34.3525,0.1425,7-9,2023,5136.0
34.3575,0.1425,4-6,2016,3696.0
34.3575,0.1425,4-6,2019,4400.0
34.3575,0.1425,4-6,2023,4944.0
34.3625,0.1425,4-6,2016,2704.0
34.3625,0.1425,4-6,2019,3200.0
34.3625,0.1425,4-6,2023,3456.0
34.3675,0.1425,0-3,2016,896.0
34.3675,0.1425,0-3,2019,1008.0
34.3675,0.1425,0-3,2023,1392.0
34.4025,0.1425,0-3,2016,4224.0
34.4025,0.1425,0-3,2019,4448.0
34.4025,0.1425,0-3,2023,5296.0
34.4075,0.1425,0-3,2016,2960.0
34.4075,0.1425,0-3,2019,3552.0
34.4075,0.1425,0-3,2023,4304.0
34.4125,0.1425,10-12,2016,1744.0
34.4125,0.1425,10-12,2019,2304.0
34.4125,0.1425,10-12,2023,2832.0
34.4175,0.1425,4-6,2016,1328.0
34.4175,0.1425,4-6,2019,1696.0
34.4175,0.1425,4-6,2023,1728.0
34.1175,0.1475,0-3,2016,4384.0
34.1175,0.1475,0-3,2019,4208.0
34.1175,0.1475,0-3,2023,5568.0
34.1225,0.1475,7-9,2016,2416.0
34.1225,0.1475,7-9,2019,2832.0
34.1225,0.1475,7-9,2023,3904.0
34.1275,0.1475,13-,2016,2368.0
34.1275,0.1475,13-,2019,2864.0
34.1275,0.1475,13-,2023,3504.0
34.1325,0.1475,10-12,2016,1696.0
34.1325,0.1475,10-12,2019,2240.0
34.1325,0.1475,10-12,2023,3184.0
34.1425,0.1475,0-3,2016,1040.0
34.1425,0.1475,0-3,2019,1440.0
34.1425,0.1475,0-3,2023,1920.0
34.1475,0.1475,13-,2016,2672.0
34.1475,0.1475,13-,2019,3072.0
34.1475,0.1475,13-,2023,3200.0
34.1525,0.1475,13-,2016,1168.0
34.1525,0.1475,13-,2019,1504.0
34.1525,0.1475,13-,2023,1392.0
34.1575,0.1475,0-3,2016,1184.0
34.1575,0.1475,0-3,2019,1488.0
34.1575,0.1475,0-3,2023,1648.0
34.1625,0.1475,0-3,2016,1424.0
34.1625,0.1475,0-3,2019,1664.0
34.1625,0.1475,0-3,2023,2336.0
34.1675,0.1475,0-3,2016,3648.0
34.1675,0.1475,0-3,2019,4736.0
34.1675,0.1475,0-3,2023,6000.0
34.1725,0.1475,0-3,2016,3616.0
34.1725,0.1475,0-3,2019,5168.0
34.1725,0.1475,0-3,2023,6672.0
34.1775,0.1475,0-3,2016,2432.0
34.1775,0.1475,0-3,2019,2848.0
34.1775,0.1475,0-3,2023,4448.0
34.1825,0.1475,0-3,2016,1728.0
34.1825,0.1475,0-3,2019,2000.0
34.1825,0.1475,0-3,2023,3120.0
34.1875,0.1475,0-3,2016,3200.0
34.1875,0.1475,0-3,2019,3712.0
34.1875,0.1475,0-3,2023,4496.0
34.1925,0.1475,0-3,2016,2224.0
34.1925,0.1475,0-3,2019,3440.0
34.1925,0.1475,0-3,2023,4368.0
34.1975,0.1475,0-3,2016,2608.0
34.1975,0.1475,0-3,2019,2768.0
34.1975,0.1475,0-3,2023,3968.0
34.2025,0.1475,0-3,2016,2608.0
34.2025,0.1475,0-3,2019,3680.0
34.2025,0.1475,0-3,2023,4688.0
34.2075,0.1475,0-3,2016,1824.0
34.2075,0.1475,0-3,2019,2352.0
34.2075,0.1475,0-3,2023,2528.0
34.2125,0.1475,0-3,2016,2576.0
34.2125,0.1475,0-3,2019,3136.0
34.2125,0.1475,0-3,2023,3584.0
34.2175,0.1475,0-3,2016,2224.0
34.2175,0.1475,0-3,2019,2384.0
34.2175,0.1475,0-3,2023,3360.0
34.2225,0.1475,0-3,2016,2160.0
34.2225,0.1475,0-3,2019,2464.0
34.2225,0.1475,0-3,2023,3024.0
34.2275,0.1475,0-3,2016,928.0
34.2275,0.1475,0-3,2019,1168.0
34.2275,0.1475,0-3,2023,1136.0
34.2425,0.1475,0-3,2016,3776.0
34.2425,0.1475,0-3,2019,4816.0
34.2425,0.1475,0-3,2023,5312.0
34.2475,0.1475,0-3,2016,720.0
34.2475,0.1475,0-3,2019,1408.0
34.2475,0.1475,0-3,2023,2032.0
34.2525,0.1475,4-6,2016,1264.0
34.2525,0.1475,4-6,2019,1152.0
34.2525,0.1475,4-6,2023,1808.0
34.2575,0.1475,4-6,2016,896.0
34.2575,0.1475,4-6,2019,1040.0
34.2575,0.1475,4-6,2023,1744.0
34.2725,0.1475,0-3,2016,352.0
34.2725,0.1475,0-3,2019,224.0
34.2725,0.1475,0-3,2023,528.0
34.2775,0.1475,0-3,2016,384.0
34.2775,0.1475,0-3,2019,512.0
34.2775,0.1475,0-3,2023,464.0
34.2925,0.1475,10-12,2016,1600.0
34.2925,0.1475,10-12,2019,1936.0
34.2925,0.1475,10-12,2023,2112.0
34.2975,0.1475,4-6,2016,3424.0
34.2975,0.1475,4-6,2019,3888.0
34.2975,0.1475,4-6,2023,4208.0
34.3025,0.1475,0-3,2016,2432.0
34.3025,0.1475,0-3,2019,2720.0
34.3025,0.1475,0-3,2023,3120.0
34.3075,0.1475,0-3,2016,2032.0
34.3075,0.1475,0-3,2019,2144.0
34.3075,0.1475,0-3,2023,2496.0
34.3125,0.1475,0-3,2016,576.0
34.3125,0.1475,0-3,2019,848.0
34.3125,0.1475,0-3,2023,864.0
34.3175,0.1475,0-3,2016,368.0
34.3175,0.1475,0-3,2019,704.0
34.3175,0.1475,0-3,2023,864.0
34.3225,0.1475,4-6,2016,3696.0
34.3225,0.1475,4-6,2019,4144.0
34.3225,0.1475,4-6,2023,5008.0
34.3275,0.1475,10-12,2016,3856.0
34.3275,0.1475,10-12,2019,4688.0
34.3275,0.1475,10-12,2023,6192.0
34.3325,0.1475,7-9,2016,2528.0
34.3325,0.1475,7-9,2019,3072.0
34.3325,0.1475,7-9,2023,3840.0
34.3375,0.1475,0-3,2016,3216.0
34.3375,0.1475,0-3,2019,4064.0
34.3375,0.1475,0-3,2023,5712.0
34.3425,0.1475,13-,2016,1936.0
34.3425,0.1475,13-,2019,2896.0
34.3425,0.1475,13-,2023,4096.0
34.3475,0.1475,0-3,2016,2096.0
34.3475,0.1475,0-3,2019,2128.0
34.3475,0.1475,0-3,2023,2832.0
34.3525,0.1475,0-3,2016,4096.0
34.3525,0.1475,0-3,2019,4752.0
34.3525,0.1475,0-3,2023,5568.0
34.3575,0.1475,0-3,2016,4672.0
34.3575,0.1475,0-3,2019,5072.0
34.3575,0.1475,0-3,2023,5488.0
34.3625,0.1475,13-,2016,3488.0
34.3625,0.1475,13-,2019,4224.0
34.3625,0.1475,13-,2023,4864.0
34.3675,0.1475,0-3,2016,1472.0
34.3675,0.1475,0-3,2019,1920.0
34.3675,0.1475,0-3,2023,2336.0
34.3725,0.1475,0-3,2016,2112.0
34.3725,0.1475,0-3,2019,2880.0
34.3725,0.1475,0-3,2023,3824.0
34.3775,0.1475,0-3,2016,2144.0
34.3775,0.1475,0-3,2019,3888.0
34.3775,0.1475,0-3,2023,3952.0
34.3825,0.1475,0-3,2016,2224.0
34.3825,0.1475,0-3,2019,3136.0
34.3825,0.1475,0-3,2023,3744.0
34.3925,0.1475,0-3,2016,3456.0
34.3925,0.1475,0-3,2019,3856.0
34.3925,0.1475,0-3,2023,4560.0
34.3975,0.1475,0-3,2016,5648.0
34.3975,0.1475,0-3,2019,7232.0
34.3975,0.1475,0-3,2023,8064.0
34.4025,0.1475,0-3,2016,1200.0
34.4025,0.1475,0-3,2019,1472.0
34.4025,0.1475,0-3,2023,1952.0
34.4075,0.1475,7-9,2016,2368.0
34.4075,0.1475,7-9,2019,3184.0
34.4075,0.1475,7-9,2023,4416.0
34.4125,0.1475,7-9,2016,1696.0
34.4125,0.1475,7-9,2019,2304.0
34.4125,0.1475,7-9,2023,3120.0
34.4175,0.1475,10-12,2016,2288.0
34.4175,0.1475,10-12,2019,2832.0
34.4175,0.1475,10-12,2023,3360.0
34.1175,0.1525,4-6,2016,2320.0
34.1175,0.1525,4-6,2019,3136.0
34.1175,0.1525,4-6,2023,3584.0
34.1225,0.1525,10-12,2016,2544.0
34.1225,0.1525,10-12,2019,3056.0
34.1225,0.1525,10-12,2023,4144.0
34.1275,0.1525,4-6,2016,9952.0
34.1275,0.1525,4-6,2019,10704.0
34.1275,0.1525,4-6,2023,12048.0
34.1325,0.1525,0-3,2016,2496.0
34.1325,0.1525,0-3,2019,3792.0
34.1325,0.1525,0-3,2023,5968.0
34.1375,0.1525,0-3,2016,1600.0
34.1375,0.1525,0-3,2019,2240.0
34.1375,0.1525,0-3,2023,3408.0
34.1425,0.1525,0-3,2016,2368.0
34.1425,0.1525,0-3,2019,2960.0
34.1425,0.1525,0-3,2023,3696.0
34.1475,0.1525,4-6,2016,2496.0
34.1475,0.1525,4-6,2019,2656.0
34.1475,0.1525,4-6,2023,3536.0
34.1525,0.1525,13-,2016,1392.0
34.1525,0.1525,13-,2019,1936.0
34.1525,0.1525,13-,2023,3312.0
34.1575,0.1525,10-12,2016,976.0
34.1575,0.1525,10-12,2019,1232.0
34.1575,0.1525,10-12,2023,1296.0
34.1625,0.1525,0-3,2016,976.0
34.1625,0.1525,0-3,2019,1248.0
34.1625,0.1525,0-3,2023,1504.0
34.1675,0.1525,0-3,2016,2672.0
34.1675,0.1525,0-3,2019,2928.0
34.1675,0.1525,0-3,2023,3568.0
34.1775,0.1525,0-3,2016,1360.0
34.1775,0.1525,0-3,2019,1328.0
34.1775,0.1525,0-3,2023,2032.0
34.1825,0.1525,0-3,2016,2016.0
34.1825,0.1525,0-3,2019,2896.0
34.1825,0.1525,0-3,2023,3824.0
34.1875,0.1525,0-3,2016,2592.0
34.1875,0.1525,0-3,2019,2848.0
34.1875,0.1525,0-3,2023,2992.0
34.1975,0.1525,0-3,2016,1360.0
34.1975,0.1525,0-3,2019,1712.0
34.1975,0.1525,0-3,2023,2544.0
34.2025,0.1525,0-3,2016,1248.0
34.2025,0.1525,0-3,2019,1472.0
34.2025,0.1525,0-3,2023,2496.0
34.2075,0.1525,0-3,2016,960.0
34.2075,0.1525,0-3,2019,1168.0
34.2075,0.1525,0-3,2023,1216.0
34.2175,0.1525,0-3,2016,2544.0
34.2175,0.1525,0-3,2019,2960.0
34.2175,0.1525,0-3,2023,3968.0
34.2325,0.1525,4-6,2016,1152.0
34.2325,0.1525,4-6,2019,1392.0
34.2325,0.1525,4-6,2023,2016.0
34.2375,0.1525,0-3,2016,1216.0
34.2375,0.1525,0-3,2019,1472.0
34.2375,0.1525,0-3,2023,2224.0
34.2425,0.1525,7-9,2016,1584.0
34.2425,0.1525,7-9,2019,2128.0
34.2425,0.1525,7-9,2023,2944.0
34.2475,0.1525,0-3,2016,1728.0
34.2475,0.1525,0-3,2019,1648.0
34.2475,0.1525,0-3,2023,2208.0
34.2525,0.1525,4-6,2016,2896.0
34.2525,0.1525,4-6,2019,3184.0
34.2525,0.1525,4-6,2023,4240.0
34.2575,0.1525,13-,2016,2096.0
34.2575,0.1525,13-,2019,2464.0
34.2575,0.1525,13-,2023,2864.0
34.2625,0.1525,7-9,2016,1744.0
34.2625,0.1525,7-9,2019,1936.0
34.2625,0.1525,7-9,2023,2688.0
34.2675,0.1525,4-6,2016,1760.0
34.2675,0.1525,4-6,2019,2128.0
34.2675,0.1525,4-6,2023,2896.0
34.2725,0.1525,13-,2016,2432.0
34.2725,0.1525,13-,2019,2528.0
34.2725,0.1525,13-,2023,3056.0
34.2775,0.1525,7-9,2016,1280.0
34.2775,0.1525,7-9,2019,1472.0
34.2775,0.1525,7-9,2023,1968.0
34.2975,0.1525,0-3,2016,1248.0
34.2975,0.1525,0-3,2019,1696.0
34.2975,0.1525,0-3,2023,2896.0
34.3025,0.1525,0-3,2016,1424.0
34.3025,0.1525,0-3,2019,1680.0
34.3025,0.1525,0-3,2023,1792.0
34.3075,0.1525,0-3,2016,480.0
34.3075,0.1525,0-3,2019,768.0
34.3075,0.1525,0-3,2023,960.0
34.3125,0.1525,0-3,2016,2352.0
34.3125,0.1525,0-3,2019,3152.0
34.3125,0.1525,0-3,2023,3840.0
34.3175,0.1525,0-3,2016,2640.0
34.3175,0.1525,0-3,2019,4304.0
34.3175,0.1525,0-3,2023,4816.0
34.3225,0.1525,4-6,2016,8944.0
34.3225,0.1525,4-6,2019,9776.0
34.3225,0.1525,4-6,2023,11632.0
34.3275,0.1525,4-6,2016,13280.0
34.3275,0.1525,4-6,2019,16256.0
34.3275,0.1525,4-6,2023,19104.0
34.3325,0.1525,4-6,2016,22272.0
34.3325,0.1525,4-6,2019,22544.0
34.3325,0.1525,4-6,2023,24864.0
34.3375,0.1525,0-3,2016,6464.0
34.3375,0.1525,0-3,2019,8288.0
34.3375,0.1525,0-3,2023,10960.0
34.3425,0.1525,4-6,2016,7520.0
34.3425,0.1525,4-6,2019,9024.0
34.3425,0.1525,4-6,2023,9648.0
34.3475,0.1525,0-3,2016,3152.0
34.3475,0.1525,0-3,2019,3728.0
34.3475,0.1525,0-3,2023,4672.0
34.3525,0.1525,0-3,2016,1040.0
34.3525,0.1525,0-3,2019,1424.0
34.3525,0.1525,0-3,2023,2512.0
34.3575,0.1525,4-6,2016,2816.0
34.3575,0.1525,4-6,2019,3696.0
34.3575,0.1525,4-6,2023,4272.0
34.3625,0.1525,7-9,2016,8272.0
34.3625,0.1525,7-9,2019,8896.0
34.3625,0.1525,7-9,2023,10976.0
34.3675,0.1525,13-,2016,2048.0
34.3675,0.1525,13-,2019,3120.0
34.3675,0.1525,13-,2023,4496.0
34.3725,0.1525,0-3,2016,2720.0
34.3725,0.1525,0-3,2019,3104.0
34.3725,0.1525,0-3,2023,3424.0
34.3775,0.1525,0-3,2016,3232.0
34.3775,0.1525,0-3,2019,3712.0
34.3775,0.1525,0-3,2023,4608.0
34.3825,0.1525,13-,2016,7344.0
34.3825,0.1525,13-,2019,8544.0
34.3825,0.1525,13-,2023,9568.0
34.3875,0.1525,7-9,2016,3264.0
34.3875,0.1525,7-9,2019,5248.0
34.3875,0.1525,7-9,2023,5280.0
34.3925,0.1525,0-3,2016,3328.0
34.3925,0.1525,0-3,2019,4448.0
34.3925,0.1525,0-3,2023,4464.0
34.3975,0.1525,0-3,2016,3504.0
34.3975,0.1525,0-3,2019,4912.0
34.3975,0.1525,0-3,2023,6320.0
34.4025,0.1525,0-3,2016,1904.0
34.4025,0.1525,0-3,2019,2400.0
34.4025,0.1525,0-3,2023,2912.0
34.4075,0.1525,0-3,2016,880.0
34.4075,0.1525,0-3,2019,976.0
34.4075,0.1525,0-3,2023,1472.0
34.4125,0.1525,7-9,2016,2160.0
34.4125,0.1525,7-9,2019,2416.0
34.4125,0.1525,7-9,2023,3280.0
34.4175,0.1525,10-12,2016,1536.0
34.4175,0.1525,10-12,2019,2048.0
34.4175,0.1525,10-12,2023,2096.0
34.4225,0.1525,0-3,2016,848.0
34.4225,0.1525,0-3,2019,992.0
34.4225,0.1525,0-3,2023,1088.0
34.4275,0.1525,0-3,2016,2128.0
34.4275,0.1525,0-3,2019,2448.0
34.4275,0.1525,0-3,2023,2816.0
34.4325,0.1525,0-3,2016,1408.0
34.4325,0.1525,0-3,2019,1552.0
34.4325,0.1525,0-3,2023,1616.0
34.1125,0.1575,0-3,2016,432.0
34.1125,0.1575,0-3,2019,512.0
34.1125,0.1575,0-3,2023,864.0
34.1175,0.1575,0-3,2016,2080.0
34.1175,0.1575,0-3,2019,2752.0
34.1175,0.1575,0-3,2023,3664.0
34.1225,0.1575,0-3,2016,3600.0
34.1225,0.1575,0-3,2019,4288.0
34.1225,0.1575,0-3,2023,6496.0
34.1275,0.1575,4-6,2016,1472.0
34.1275,0.1575,4-6,2019,2208.0
34.1275,0.1575,4-6,2023,3968.0
34.1325,0.1575,0-3,2016,1600.0
34.1325,0.1575,0-3,2019,2128.0
34.1325,0.1575,0-3,2023,2944.0
34.1375,0.1575,0-3,2016,2256.0
34.1375,0.1575,0-3,2019,2400.0
34.1375,0.1575,0-3,2023,3520.0
34.1425,0.1575,0-3,2016,1584.0
34.1425,0.1575,0-3,2019,2272.0
34.1425,0.1575,0-3,2023,2704.0
34.1475,0.1575,0-3,2016,2640.0
34.1475,0.1575,0-3,2019,3808.0
34.1475,0.1575,0-3,2023,4720.0
34.1525,0.1575,4-6,2016,4016.0
34.1525,0.1575,4-6,2019,4800.0
34.1525,0.1575,4-6,2023,5216.0
34.1575,0.1575,13-,2016,3872.0
34.1575,0.1575,13-,2019,5184.0
34.1575,0.1575,13-,2023,5520.0
34.1625,0.1575,4-6,2016,1328.0
34.1625,0.1575,4-6,2019,2064.0
34.1625,0.1575,4-6,2023,2848.0
34.1675,0.1575,0-3,2016,944.0
34.1675,0.1575,0-3,2019,1552.0
34.1675,0.1575,0-3,2023,1856.0
34.1725,0.1575,0-3,2016,800.0
34.1725,0.1575,0-3,2019,704.0
34.1725,0.1575,0-3,2023,1328.0
34.1775,0.1575,0-3,2016,544.0
34.1775,0.1575,0-3,2019,480.0
34.1775,0.1575,0-3,2023,800.0
34.1825,0.1575,0-3,2016,1456.0
34.1825,0.1575,0-3,2019,1680.0
34.1825,0.1575,0-3,2023,2208.0
34.2025,0.1575,0-3,2016,656.0
34.2025,0.1575,0-3,2019,704.0
34.2025,0.1575,0-3,2023,1040.0
34.2075,0.1575,0-3,2016,1424.0
34.2075,0.1575,0-3,2019,1440.0
34.2075,0.1575,0-3,2023,1840.0
34.2175,0.1575,0-3,2016,1840.0
34.2175,0.1575,0-3,2019,1936.0
34.2175,0.1575,0-3,2023,2688.0
34.2225,0.1575,7-9,2016,1600.0
34.2225,0.1575,7-9,2019,2096.0
34.2225,0.1575,7-9,2023,2624.0
34.2275,0.1575,0-3,2016,704.0
34.2275,0.1575,0-3,2019,1024.0
34.2275,0.1575,0-3,2023,1280.0
34.2325,0.1575,13-,2016,3408.0
34.2325,0.1575,13-,2019,3472.0
34.2325,0.1575,13-,2023,4816.0
34.2375,0.1575,7-9,2016,1936.0
34.2375,0.1575,7-9,2019,2448.0
34.2375,0.1575,7-9,2023,3408.0
34.2425,0.1575,10-12,2016,3168.0
34.2425,0.1575,10-12,2019,3472.0
34.2425,0.1575,10-12,2023,4560.0
34.2475,0.1575,10-12,2016,3184.0
34.2475,0.1575,10-12,2019,3776.0
34.2475,0.1575,10-12,2023,3984.0
34.2525,0.1575,7-9,2016,3776.0
34.2525,0.1575,7-9,2019,4704.0
34.2525,0.1575,7-9,2023,5280.0
34.2575,0.1575,13-,2016,1744.0
34.2575,0.1575,13-,2019,2128.0
34.2575,0.1575,13-,2023,2800.0
34.2625,0.1575,0-3,2016,1504.0
34.2625,0.1575,0-3,2019,2400.0
34.2625,0.1575,0-3,2023,3184.0
34.2675,0.1575,7-9,2016,2560.0
34.2675,0.1575,7-9,2019,3248.0
34.2675,0.1575,7-9,2023,4368.0
34.2725,0.1575,4-6,2016,2112.0
34.2725,0.1575,4-6,2019,2912.0
34.2725,0.1575,4-6,2023,4336.0
34.2775,0.1575,13-,2016,2096.0
34.2775,0.1575,13-,2019,3008.0
34.2775,0.1575,13-,2023,3616.0
34.2825,0.1575,0-3,2016,1680.0
34.2825,0.1575,0-3,2019,2368.0
34.2825,0.1575,0-3,2023,3072.0
34.2875,0.1575,0-3,2016,1920.0
34.2875,0.1575,0-3,2019,2160.0
34.2875,0.1575,0-3,2023,2752.0
34.2925,0.1575,0-3,2016,1040.0
34.2925,0.1575,0-3,2019,1264.0
34.2925,0.1575,0-3,2023,1312.0
34.3125,0.1575,0-3,2016,544.0
34.3125,0.1575,0-3,2019,1008.0
34.3125,0.1575,0-3,2023,1520.0
34.3175,0.1575,0-3,2016,3120.0
34.3175,0.1575,0-3,2019,3536.0
34.3175,0.1575,0-3,2023,4288.0
34.3225,0.1575,10-12,2016,3824.0
34.3225,0.1575,10-12,2019,4528.0
34.3225,0.1575,10-12,2023,5616.0
34.3275,0.1575,10-12,2016,3456.0
34.3275,0.1575,10-12,2019,4096.0
34.3275,0.1575,10-12,2023,5360.0
34.3325,0.1575,7-9,2016,3888.0
