lon,lat,treatment_intensity,year,volume_m3,built_area_m2,externality_index,externality_mean,n_neighbours,own_value
34.2525,0.1675,0-3,2019,20821.625,5056.0,66.5,8.3125,8,1.5
34.2525,0.1675,0-3,2023,35572.5,7920.0,66.5,8.3125,8,1.5
34.2575,0.1675,4-6,2016,12673.0,3152.0,40.5,5.0625,8,5.0
34.2575,0.1675,4-6,2019,15536.75,3760.0,40.5,5.0625,8,5.0
34.2575,0.1675,4-6,2023,21224.5,4864.0,40.5,5.0625,8,5.0
34.2625,0.1675,0-3,2016,2515.375,672.0,34.0,4.25,8,1.5
34.2625,0.1675,0-3,2019,3233.5,832.0,34.0,4.25,8,1.5
34.2625,0.1675,0-3,2023,4569.5,1136.0,34.0,4.25,8,1.5
34.2675,0.1675,0-3,2016,6043.25,1504.0,21.5,2.6875,8,1.5
34.2675,0.1675,0-3,2019,8855.375,2176.0,21.5,2.6875,8,1.5
34.2675,0.1675,0-3,2023,11908.5,2688.0,21.5,2.6875,8,1.5
34.2725,0.1675,0-3,2016,25092.25,6160.0,34.5,4.3125,8,1.5
34.2725,0.1675,0-3,2019,31968.875,7488.0,34.5,4.3125,8,1.5
34.2725,0.1675,0-3,2023,41272.125,9264.0,34.5,4.3125,8,1.5
34.2775,0.1675,4-6,2016,6460.125,1776.0,31.0,3.875,8,5.0
34.2775,0.1675,4-6,2019,9778.75,2416.0,31.0,3.875,8,5.0
34.2775,0.1675,4-6,2023,13903.25,3328.0,31.0,3.875,8,5.0
34.2825,0.1675,0-3,2016,12191.5,2944.0,25.0,3.125,8,1.5
34.2825,0.1675,0-3,2019,13154.875,3216.0,25.0,3.125,8,1.5
34.2825,0.1675,0-3,2023,20753.5,4576.0,25.0,3.125,8,1.5
34.2875,0.1675,0-3,2016,6846.125,1648.0,10.5,1.5,7,1.5
34.2875,0.1675,0-3,2019,10357.25,2368.0,10.5,1.5,7,1.5
34.2875,0.1675,0-3,2023,11491.625,2640.0,10.5,1.5,7,1.5
34.2925,0.1675,0-3,2016,16241.5,4144.0,6.0,1.5,4,1.5
34.2925,0.1675,0-3,2019,19508.5,4944.0,6.0,1.5,4,1.5
34.2925,0.1675,0-3,2023,28558.125,6720.0,6.0,1.5,4,1.5
34.3175,0.1675,0-3,2016,18773.0,4240.0,7.5,1.5,5,1.5
34.3175,0.1675,0-3,2019,31300.875,6832.0,7.5,1.5,5,1.5
34.3175,0.1675,0-3,2023,37527.875,8064.0,7.5,1.5,5,1.5
34.3225,0.1675,0-3,2016,4280.75,1056.0,31.5,3.9375,8,1.5
34.3225,0.1675,0-3,2019,6546.125,1600.0,31.5,3.9375,8,1.5
34.3225,0.1675,0-3,2023,8781.5,1952.0,31.5,3.9375,8,1.5
34.3275,0.1675,7-9,2016,5019.125,1344.0,50.5,6.3125,8,8.0
34.3275,0.1675,7-9,2019,6106.375,1584.0,50.5,6.3125,8,8.0
34.3275,0.1675,7-9,2023,12277.5,2896.0,50.5,6.3125,8,8.0
34.3325,0.1675,10-12,2016,9514.875,2480.0,68.0,9.714285714285714,7,11.0
34.3325,0.1675,10-12,2019,11813.625,2960.0,68.0,9.714285714285714,7,11.0
34.3325,0.1675,10-12,2023,15458.125,3728.0,68.0,9.714285714285714,7,11.0
34.3425,0.1675,4-6,2016,5712.25,1568.0,64.5,9.214285714285714,7,5.0
34.3425,0.1675,4-6,2019,8921.625,2192.0,64.5,9.214285714285714,7,5.0
34.3425,0.1675,4-6,2023,8514.125,2112.0,64.5,9.214285714285714,7,5.0
34.3475,0.1675,7-9,2016,15322.75,3936.0,66.5,8.3125,8,8.0
34.3475,0.1675,7-9,2019,19782.5,4816.0,66.5,8.3125,8,8.0
34.3475,0.1675,7-9,2023,22171.375,5072.0,66.5,8.3125,8,8.0
34.3525,0.1675,10-12,2016,15612.25,3472.0,63.5,7.9375,8,11.0
34.3525,0.1675,10-12,2019,18797.75,4336.0,63.5,7.9375,8,11.0
34.3525,0.1675,10-12,2023,21185.25,4736.0,63.5,7.9375,8,11.0
34.3575,0.1675,10-12,2016,18639.125,4704.0,47.5,5.9375,8,11.0
34.3575,0.1675,10-12,2019,21398.0,5232.0,47.5,5.9375,8,11.0
34.3575,0.1675,10-12,2023,25329.0,6016.0,47.5,5.9375,8,11.0
34.3625,0.1675,0-3,2016,7693.125,1952.0,31.5,3.9375,8,1.5
34.3625,0.1675,0-3,2019,10888.0,2624.0,31.5,3.9375,8,1.5
34.3625,0.1675,0-3,2023,12837.625,3104.0,31.5,3.9375,8,1.5
34.3675,0.1675,0-3,2016,5482.875,1552.0,28.5,3.5625,8,1.5
34.3675,0.1675,0-3,2019,7755.25,1920.0,28.5,3.5625,8,1.5
34.3675,0.1675,0-3,2023,7020.625,1712.0,28.5,3.5625,8,1.5
34.3725,0.1675,7-9,2016,17727.25,4368.0,38.0,4.75,8,8.0
34.3725,0.1675,7-9,2019,23784.0,5680.0,38.0,4.75,8,8.0
34.3725,0.1675,7-9,2023,26541.375,6016.0,38.0,4.75,8,8.0
34.3775,0.1675,10-12,2016,13554.875,3328.0,41.5,5.1875,8,11.0
34.3775,0.1675,10-12,2019,19030.375,4608.0,41.5,5.1875,8,11.0
34.3775,0.1675,10-12,2023,22916.25,5280.0,41.5,5.1875,8,11.0
34.3825,0.1675,0-3,2016,18058.375,4496.0,41.0,5.125,8,1.5
34.3825,0.1675,0-3,2019,22352.375,5664.0,41.0,5.125,8,1.5
34.3825,0.1675,0-3,2023,32659.875,7472.0,41.0,5.125,8,1.5
34.3875,0.1675,0-3,2016,2980.625,832.0,18.5,2.3125,8,1.5
34.3875,0.1675,0-3,2019,5255.25,1392.0,18.5,2.3125,8,1.5
34.3875,0.1675,0-3,2023,7435.875,1808.0,18.5,2.3125,8,1.5
34.3925,0.1675,0-3,2016,11886.625,2816.0,15.5,1.9375,8,1.5
34.3925,0.1675,0-3,2019,14439.125,3440.0,15.5,1.9375,8,1.5
34.3925,0.1675,0-3,2023,19387.125,4272.0,15.5,1.9375,8,1.5
34.3975,0.1675,0-3,2016,5131.75,1264.0,28.5,3.5625,8,1.5
34.3975,0.1675,0-3,2019,8701.625,2064.0,28.5,3.5625,8,1.5
34.3975,0.1675,0-3,2023,10686.0,2464.0,28.5,3.5625,8,1.5
34.4025,0.1675,10-12,2016,13651.25,3440.0,28.5,3.5625,8,11.0
34.4025,0.1675,10-12,2019,16847.125,4224.0,28.5,3.5625,8,11.0
34.4025,0.1675,10-12,2023,19391.875,4832.0,28.5,3.5625,8,11.0
34.4075,0.1675,0-3,2016,21301.375,4960.0,53.0,6.625,8,1.5
34.4075,0.1675,0-3,2019,27090.0,6064.0,53.0,6.625,8,1.5
34.4075,0.1675,0-3,2023,32382.875,6928.0,53.0,6.625,8,1.5
34.4125,0.1675,0-3,2016,9459.875,2416.0,50.0,6.25,8,1.5
34.4125,0.1675,0-3,2019,16537.375,4032.0,50.0,6.25,8,1.5
34.4125,0.1675,0-3,2023,19381.5,4480.0,50.0,6.25,8,1.5
34.4175,0.1675,7-9,2016,8424.5,2352.0,40.5,5.0625,8,8.0
34.4175,0.1675,7-9,2019,11306.75,3088.0,40.5,5.0625,8,8.0
34.4175,0.1675,7-9,2023,11868.875,3216.0,40.5,5.0625,8,8.0
34.4225,0.1675,0-3,2016,7957.875,2144.0,28.5,3.5625,8,1.5
34.4225,0.1675,0-3,2019,11467.5,3152.0,28.5,3.5625,8,1.5
34.4225,0.1675,0-3,2023,13790.5,3472.0,28.5,3.5625,8,1.5
34.4275,0.1675,0-3,2016,13863.375,3360.0,18.5,2.3125,8,1.5
34.4275,0.1675,0-3,2019,15379.5,3776.0,18.5,2.3125,8,1.5
34.4275,0.1675,0-3,2023,17516.75,4288.0,18.5,2.3125,8,1.5
34.4325,0.1675,0-3,2016,25614.375,5520.0,9.0,1.5,6,1.5
34.4325,0.1675,0-3,2019,28569.5,6336.0,9.0,1.5,6,1.5
34.4325,0.1675,0-3,2023,36270.375,7744.0,9.0,1.5,6,1.5
34.4425,0.1675,0-3,2016,8164.875,2128.0,1.5,1.5,1,1.5
34.4425,0.1675,0-3,2019,10526.625,2736.0,1.5,1.5,1,1.5
34.4425,0.1675,0-3,2023,14599.5,3568.0,1.5,1.5,1,1.5
34.1175,0.1725,0-3,2016,2128.375,656.0,10.5,1.5,7,1.5
34.1175,0.1725,0-3,2019,5076.875,1264.0,10.5,1.5,7,1.5
34.1175,0.1725,0-3,2023,5100.125,1296.0,10.5,1.5,7,1.5
34.1225,0.1725,0-3,2016,1874.125,576.0,12.0,1.5,8,1.5
34.1225,0.1725,0-3,2019,3757.0,992.0,12.0,1.5,8,1.5
34.1225,0.1725,0-3,2023,4519.625,1152.0,12.0,1.5,8,1.5
34.1275,0.1725,0-3,2016,3849.125,992.0,12.0,1.5,8,1.5
34.1275,0.1725,0-3,2019,4341.625,1088.0,12.0,1.5,8,1.5
34.1275,0.1725,0-3,2023,6514.625,1584.0,12.0,1.5,8,1.5
34.1325,0.1725,0-3,2016,4489.25,1168.0,12.0,1.5,8,1.5
34.1325,0.1725,0-3,2019,6580.0,1696.0,12.0,1.5,8,1.5
34.1325,0.1725,0-3,2023,9712.75,2512.0,12.0,1.5,8,1.5
34.1375,0.1725,0-3,2016,18776.625,4160.0,12.0,1.5,8,1.5
34.1375,0.1725,0-3,2019,25100.875,5232.0,12.0,1.5,8,1.5
34.1375,0.1725,0-3,2023,25982.0,5472.0,12.0,1.5,8,1.5
34.1425,0.1725,0-3,2016,9069.75,2224.0,15.5,1.9375,8,1.5
34.1425,0.1725,0-3,2019,11509.25,2736.0,15.5,1.9375,8,1.5
34.1425,0.1725,0-3,2023,11986.375,2960.0,15.5,1.9375,8,1.5
34.1475,0.1725,0-3,2016,8207.625,2112.0,15.5,1.9375,8,1.5
34.1475,0.1725,0-3,2019,11893.375,2880.0,15.5,1.9375,8,1.5
34.1475,0.1725,0-3,2023,16005.625,3744.0,15.5,1.9375,8,1.5
34.1525,0.1725,0-3,2016,7268.0,1760.0,35.0,4.375,8,1.5
34.1525,0.1725,0-3,2019,8261.25,1936.0,35.0,4.375,8,1.5
34.1525,0.1725,0-3,2023,10405.5,2448.0,35.0,4.375,8,1.5
34.1575,0.1725,10-12,2016,7875.125,2064.0,59.0,7.375,8,11.0
34.1575,0.1725,10-12,2019,11377.0,3024.0,59.0,7.375,8,11.0
34.1575,0.1725,10-12,2023,16435.875,4064.0,59.0,7.375,8,11.0
34.1625,0.1725,13-,2016,11240.625,2960.0,60.0,7.5,8,20.0
34.1625,0.1725,13-,2019,13252.0,3424.0,60.0,7.5,8,20.0
34.1625,0.1725,13-,2023,21345.625,5200.0,60.0,7.5,8,20.0
34.1675,0.1725,0-3,2016,6051.125,1472.0,81.0,10.125,8,1.5
34.1675,0.1725,0-3,2019,7233.25,1664.0,81.0,10.125,8,1.5
34.1675,0.1725,0-3,2023,9062.5,2192.0,81.0,10.125,8,1.5
34.1725,0.1725,4-6,2016,13684.75,3472.0,53.5,6.6875,8,5.0
34.1725,0.1725,4-6,2019,17144.75,4192.0,53.5,6.6875,8,5.0
34.1725,0.1725,4-6,2023,23123.5,5328.0,53.5,6.6875,8,5.0
34.1775,0.1725,7-9,2016,19179.875,4784.0,40.5,5.0625,8,8.0
34.1775,0.1725,7-9,2019,25337.0,6144.0,40.5,5.0625,8,8.0
34.1775,0.1725,7-9,2023,30853.625,7104.0,40.5,5.0625,8,8.0
34.1825,0.1725,0-3,2016,5937.875,1536.0,33.5,4.785714285714286,7,1.5
34.1825,0.1725,0-3,2019,6849.875,1808.0,33.5,4.785714285714286,7,1.5
34.1825,0.1725,0-3,2023,9234.375,2304.0,33.5,4.785714285714286,7,1.5
34.1875,0.1725,7-9,2016,11673.25,3088.0,23.5,3.357142857142857,7,8.0
34.1875,0.1725,7-9,2019,14431.75,3680.0,23.5,3.357142857142857,7,8.0
34.1875,0.1725,7-9,2023,19142.25,4576.0,23.5,3.357142857142857,7,8.0
34.1925,0.1725,0-3,2016,4061.75,1088.0,28.5,4.75,6,1.5
34.1925,0.1725,0-3,2019,4576.5,1200.0,28.5,4.75,6,1.5
34.1925,0.1725,0-3,2023,5070.0,1280.0,28.5,4.75,6,1.5
34.1975,0.1725,0-3,2016,8653.75,2368.0,20.0,2.857142857142857,7,1.5
34.1975,0.1725,0-3,2019,10151.25,2704.0,20.0,2.857142857142857,7,1.5
34.1975,0.1725,0-3,2023,13803.625,3504.0,20.0,2.857142857142857,7,1.5
34.2025,0.1725,0-3,2016,10109.875,2704.0,10.5,1.5,7,1.5
34.2025,0.1725,0-3,2019,14690.625,3568.0,10.5,1.5,7,1.5
34.2025,0.1725,0-3,2023,18625.0,4320.0,10.5,1.5,7,1.5
34.2075,0.1725,0-3,2016,22884.5,5072.0,15.5,1.9375,8,1.5
34.2075,0.1725,0-3,2019,26806.375,5888.0,15.5,1.9375,8,1.5
34.2075,0.1725,0-3,2023,41121.625,8800.0,15.5,1.9375,8,1.5
34.2125,0.1725,0-3,2016,12626.375,3344.0,35.0,4.375,8,1.5
34.2125,0.1725,0-3,2019,16347.75,4000.0,35.0,4.375,8,1.5
34.2125,0.1725,0-3,2023,27179.75,6128.0,35.0,4.375,8,1.5
34.2175,0.1725,10-12,2016,15311.625,4192.0,57.0,7.125,8,11.0
34.2175,0.1725,10-12,2019,18550.0,4624.0,57.0,7.125,8,11.0
34.2175,0.1725,10-12,2023,28531.75,6800.0,57.0,7.125,8,11.0
34.2225,0.1725,13-,2016,15534.375,3808.0,51.5,6.4375,8,20.0
34.2225,0.1725,13-,2019,18022.25,4336.0,51.5,6.4375,8,20.0
34.2225,0.1725,13-,2023,22681.125,5248.0,51.5,6.4375,8,20.0
34.2275,0.1725,4-6,2016,20143.875,4576.0,78.5,9.8125,8,5.0
34.2275,0.1725,4-6,2019,25897.125,5472.0,78.5,9.8125,8,5.0
34.2275,0.1725,4-6,2023,33586.125,6832.0,78.5,9.8125,8,5.0
34.2325,0.1725,13-,2016,11246.125,2784.0,66.5,8.3125,8,20.0
34.2325,0.1725,13-,2019,13184.75,3248.0,66.5,8.3125,8,20.0
34.2325,0.1725,13-,2023,19048.875,4608.0,66.5,8.3125,8,20.0
34.2375,0.1725,13-,2016,6704.25,1744.0,59.5,7.4375,8,20.0
34.2375,0.1725,13-,2019,21080.875,4480.0,59.5,7.4375,8,20.0
34.2375,0.1725,13-,2023,23483.5,5152.0,59.5,7.4375,8,20.0
34.2425,0.1725,0-3,2016,12014.625,3088.0,72.0,9.0,8,1.5
34.2425,0.1725,0-3,2019,13373.875,3520.0,72.0,9.0,8,1.5
34.2425,0.1725,0-3,2023,16750.25,4048.0,72.0,9.0,8,1.5
34.2475,0.1725,10-12,2016,17043.625,4288.0,41.0,5.125,8,11.0
34.2475,0.1725,10-12,2019,19822.625,4688.0,41.0,5.125,8,11.0
34.2475,0.1725,10-12,2023,30208.75,6752.0,41.0,5.125,8,11.0
34.2525,0.1725,7-9,2016,16994.75,4544.0,51.0,6.375,8,8.0
34.2525,0.1725,7-9,2019,18708.25,4800.0,51.0,6.375,8,8.0
34.2525,0.1725,7-9,2023,25900.25,6224.0,51.0,6.375,8,8.0
34.2575,0.1725,0-3,2016,42558.0,9728.0,32.0,4.0,8,1.5
34.2575,0.1725,0-3,2019,45938.875,10432.0,32.0,4.0,8,1.5
34.2575,0.1725,0-3,2023,54308.75,12016.0,32.0,4.0,8,1.5
34.2625,0.1725,0-3,2016,10465.875,2688.0,19.0,2.375,8,1.5
34.2625,0.1725,0-3,2019,12337.5,3104.0,19.0,2.375,8,1.5
34.2625,0.1725,0-3,2023,17144.75,4048.0,19.0,2.375,8,1.5
34.2675,0.1725,0-3,2016,15166.5,3856.0,12.0,1.5,8,1.5
34.2675,0.1725,0-3,2019,18476.25,4496.0,12.0,1.5,8,1.5
34.2675,0.1725,0-3,2023,24523.25,5680.0,12.0,1.5,8,1.5
34.2725,0.1725,0-3,2016,13180.625,3280.0,14.0,2.0,7,1.5
34.2725,0.1725,0-3,2019,20925.75,5136.0,14.0,2.0,7,1.5
34.2725,0.1725,0-3,2023,30433.125,7008.0,14.0,2.0,7,1.5
34.2775,0.1725,0-3,2016,7085.375,1776.0,14.0,2.0,7,1.5
34.2775,0.1725,0-3,2019,9767.625,2480.0,14.0,2.0,7,1.5
34.2775,0.1725,0-3,2023,13847.0,3200.0,14.0,2.0,7,1.5
34.2825,0.1725,0-3,2016,10721.375,2768.0,14.0,2.0,7,1.5
34.2825,0.1725,0-3,2019,15265.875,3904.0,14.0,2.0,7,1.5
34.2825,0.1725,0-3,2023,21609.375,5056.0,14.0,2.0,7,1.5
34.2875,0.1725,0-3,2016,11906.5,2912.0,10.5,1.5,7,1.5
34.2875,0.1725,0-3,2019,18595.75,4256.0,10.5,1.5,7,1.5
34.2875,0.1725,0-3,2023,20289.625,4496.0,10.5,1.5,7,1.5
34.3175,0.1725,0-3,2016,11199.0,2768.0,7.5,1.5,5,1.5
34.3175,0.1725,0-3,2019,23052.0,5104.0,7.5,1.5,5,1.5
34.3175,0.1725,0-3,2023,29671.875,6288.0,7.5,1.5,5,1.5
34.3225,0.1725,0-3,2016,4672.0,1328.0,25.0,3.125,8,1.5
34.3225,0.1725,0-3,2019,7583.125,2048.0,25.0,3.125,8,1.5
34.3225,0.1725,0-3,2023,10416.25,2608.0,25.0,3.125,8,1.5
34.3275,0.1725,7-9,2016,6882.375,1792.0,41.0,5.125,8,8.0
34.3275,0.1725,7-9,2019,9136.125,2368.0,41.0,5.125,8,8.0
34.3275,0.1725,7-9,2023,11927.625,2928.0,41.0,5.125,8,8.0
34.3325,0.1725,7-9,2016,16991.25,4064.0,67.5,9.642857142857142,7,8.0
34.3325,0.1725,7-9,2019,20267.75,4912.0,67.5,9.642857142857142,7,8.0
34.3325,0.1725,7-9,2023,23746.625,5472.0,67.5,9.642857142857142,7,8.0
34.3375,0.1725,13-,2016,7355.625,1920.0,44.5,7.416666666666667,6,20.0
34.3375,0.1725,13-,2019,11558.75,2992.0,44.5,7.416666666666667,6,20.0
34.3375,0.1725,13-,2023,15214.25,3600.0,44.5,7.416666666666667,6,20.0
34.3425,0.1725,0-3,2016,1347.0,384.0,63.0,10.5,6,1.5
34.3425,0.1725,0-3,2019,1786.25,496.0,63.0,10.5,6,1.5
34.3425,0.1725,0-3,2023,2451.625,672.0,63.0,10.5,6,1.5
34.3475,0.1725,7-9,2016,5609.25,1408.0,49.5,7.071428571428571,7,8.0
34.3475,0.1725,7-9,2019,7084.25,1824.0,49.5,7.071428571428571,7,8.0
34.3475,0.1725,7-9,2023,7774.125,1920.0,49.5,7.071428571428571,7,8.0
34.3525,0.1725,7-9,2016,8394.125,1984.0,79.0,9.875,8,8.0
34.3525,0.1725,7-9,2019,8168.625,1952.0,79.0,9.875,8,8.0
34.3525,0.1725,7-9,2023,10123.0,2368.0,79.0,9.875,8,8.0
34.3575,0.1725,4-6,2016,4057.5,1104.0,84.5,10.5625,8,5.0
34.3575,0.1725,4-6,2019,5056.375,1344.0,84.5,10.5625,8,5.0
34.3575,0.1725,4-6,2023,6586.125,1536.0,84.5,10.5625,8,5.0
34.3625,0.1725,7-9,2016,10399.375,2464.0,68.5,8.5625,8,8.0
34.3625,0.1725,7-9,2019,12799.875,2960.0,68.5,8.5625,8,8.0
34.3625,0.1725,7-9,2023,18073.0,3920.0,68.5,8.5625,8,8.0
34.3675,0.1725,0-3,2016,2576.375,704.0,50.0,6.25,8,1.5
34.3675,0.1725,0-3,2019,5260.125,1152.0,50.0,6.25,8,1.5
34.3675,0.1725,0-3,2023,6556.125,1536.0,50.0,6.25,8,1.5
34.3725,0.1725,0-3,2016,8654.75,2016.0,41.0,5.125,8,1.5
34.3725,0.1725,0-3,2019,13078.125,2864.0,41.0,5.125,8,1.5
34.3725,0.1725,0-3,2023,15761.25,3504.0,41.0,5.125,8,1.5
34.3775,0.1725,7-9,2016,4169.875,1024.0,34.5,4.3125,8,8.0
34.3775,0.1725,7-9,2019,4276.75,1040.0,34.5,4.3125,8,8.0
34.3775,0.1725,7-9,2023,4966.25,1232.0,34.5,4.3125,8,8.0
34.3825,0.1725,7-9,2016,11927.875,3264.0,28.0,3.5,8,8.0
34.3825,0.1725,7-9,2019,16466.875,4160.0,28.0,3.5,8,8.0
34.3825,0.1725,7-9,2023,17124.375,4224.0,28.0,3.5,8,8.0
34.3875,0.1725,0-3,2016,5581.125,1568.0,18.5,2.3125,8,1.5
34.3875,0.1725,0-3,2019,8870.625,2320.0,18.5,2.3125,8,1.5
34.3875,0.1725,0-3,2023,9554.875,2384.0,18.5,2.3125,8,1.5
34.3925,0.1725,0-3,2016,10420.5,2816.0,12.0,1.5,8,1.5
34.3925,0.1725,0-3,2019,12601.0,3360.0,12.0,1.5,8,1.5
34.3925,0.1725,0-3,2023,14633.875,3728.0,12.0,1.5,8,1.5
34.3975,0.1725,0-3,2016,11763.875,3040.0,21.5,2.6875,8,1.5
34.3975,0.1725,0-3,2019,13029.375,3312.0,21.5,2.6875,8,1.5
34.3975,0.1725,0-3,2023,16959.625,4176.0,21.5,2.6875,8,1.5
34.4025,0.1725,0-3,2016,12701.625,3264.0,34.5,4.3125,8,1.5
34.4025,0.1725,0-3,2019,13084.25,3472.0,34.5,4.3125,8,1.5
34.4025,0.1725,0-3,2023,14844.125,3776.0,34.5,4.3125,8,1.5
34.4075,0.1725,10-12,2016,9498.125,2560.0,28.5,3.5625,8,11.0
34.4075,0.1725,10-12,2019,13666.75,3456.0,28.5,3.5625,8,11.0
34.4075,0.1725,10-12,2023,16162.625,4064.0,28.5,3.5625,8,11.0
34.4125,0.1725,0-3,2016,7782.0,1968.0,35.0,4.375,8,1.5
34.4125,0.1725,0-3,2019,10861.0,2704.0,35.0,4.375,8,1.5
34.4125,0.1725,0-3,2023,13053.75,3184.0,35.0,4.375,8,1.5
34.4175,0.1725,0-3,2016,10048.0,2752.0,22.0,2.75,8,1.5
34.4175,0.1725,0-3,2019,11280.625,3056.0,22.0,2.75,8,1.5
34.4175,0.1725,0-3,2023,12948.5,3424.0,22.0,2.75,8,1.5
34.4225,0.1725,0-3,2016,9462.875,2464.0,18.5,2.3125,8,1.5
34.4225,0.1725,0-3,2019,12097.125,3136.0,18.5,2.3125,8,1.5
34.4225,0.1725,0-3,2023,14351.0,3584.0,18.5,2.3125,8,1.5
34.4275,0.1725,0-3,2016,8969.25,2160.0,10.5,1.5,7,1.5
34.4275,0.1725,0-3,2019,11379.25,2784.0,10.5,1.5,7,1.5
34.4275,0.1725,0-3,2023,13043.25,3184.0,10.5,1.5,7,1.5
34.4325,0.1725,0-3,2016,8992.875,2320.0,6.0,1.5,4,1.5
34.4325,0.1725,0-3,2019,11616.125,2896.0,6.0,1.5,4,1.5
34.4325,0.1725,0-3,2023,15249.625,3792.0,6.0,1.5,4,1.5
34.1125,0.1775,0-3,2016,2608.75,720.0,7.5,1.5,5,1.5
34.1125,0.1775,0-3,2019,3716.0,1040.0,7.5,1.5,5,1.5
34.1125,0.1775,0-3,2023,4873.75,1328.0,7.5,1.5,5,1.5
34.1175,0.1775,0-3,2016,1792.875,544.0,10.5,1.5,7,1.5
34.1175,0.1775,0-3,2019,2253.5,640.0,10.5,1.5,7,1.5
34.1175,0.1775,0-3,2023,2501.75,720.0,10.5,1.5,7,1.5
34.1225,0.1775,0-3,2016,2302.5,656.0,12.0,1.5,8,1.5
34.1225,0.1775,0-3,2019,3730.75,992.0,12.0,1.5,8,1.5
34.1225,0.1775,0-3,2023,4830.375,1264.0,12.0,1.5,8,1.5
34.1275,0.1775,0-3,2016,2235.125,640.0,10.5,1.5,7,1.5
34.1275,0.1775,0-3,2019,4042.375,1152.0,10.5,1.5,7,1.5
34.1275,0.1775,0-3,2023,4809.0,1312.0,10.5,1.5,7,1.5
34.1325,0.1775,0-3,2016,4250.625,1072.0,10.5,1.5,7,1.5
34.1325,0.1775,0-3,2019,4431.0,1168.0,10.5,1.5,7,1.5
34.1325,0.1775,0-3,2023,5928.375,1552.0,10.5,1.5,7,1.5
34.1375,0.1775,0-3,2016,4637.875,1216.0,10.5,1.5,7,1.5
34.1375,0.1775,0-3,2019,6812.625,1856.0,10.5,1.5,7,1.5
34.1375,0.1775,0-3,2023,10621.25,2704.0,10.5,1.5,7,1.5
34.1425,0.1775,0-3,2016,2967.125,848.0,12.0,1.5,8,1.5
34.1425,0.1775,0-3,2019,7549.5,1952.0,12.0,1.5,8,1.5
34.1425,0.1775,0-3,2023,17096.5,3952.0,12.0,1.5,8,1.5
34.1475,0.1775,0-3,2016,10538.25,2512.0,12.0,1.5,8,1.5
34.1475,0.1775,0-3,2019,18930.25,4464.0,12.0,1.5,8,1.5
34.1475,0.1775,0-3,2023,34472.5,7488.0,12.0,1.5,8,1.5
34.1525,0.1775,0-3,2016,3603.75,944.0,28.5,3.5625,8,1.5
34.1525,0.1775,0-3,2019,4845.375,1168.0,28.5,3.5625,8,1.5
34.1525,0.1775,0-3,2023,6707.375,1680.0,28.5,3.5625,8,1.5
34.1575,0.1775,4-6,2016,5660.125,1488.0,43.5,5.4375,8,5.0
34.1575,0.1775,4-6,2019,7439.5,2032.0,43.5,5.4375,8,5.0
34.1575,0.1775,4-6,2023,11422.375,2976.0,43.5,5.4375,8,5.0
34.1625,0.1775,0-3,2016,2231.875,624.0,50.5,6.3125,8,1.5
34.1625,0.1775,0-3,2019,2741.125,768.0,50.5,6.3125,8,1.5
34.1625,0.1775,0-3,2023,4949.25,1296.0,50.5,6.3125,8,1.5
34.1675,0.1775,4-6,2016,52505.75,11744.0,34.0,4.25,8,5.0
34.1675,0.1775,4-6,2019,61695.375,13296.0,34.0,4.25,8,5.0
34.1675,0.1775,4-6,2023,75999.75,15792.0,34.0,4.25,8,5.0
34.1725,0.1775,0-3,2016,16633.75,3504.0,25.5,3.1875,8,1.5
34.1725,0.1775,0-3,2019,17082.625,3808.0,25.5,3.1875,8,1.5
34.1725,0.1775,0-3,2023,22240.0,4752.0,25.5,3.1875,8,1.5
34.1775,0.1775,0-3,2016,36241.5,8048.0,22.0,2.75,8,1.5
34.1775,0.1775,0-3,2019,46824.25,10016.0,22.0,2.75,8,1.5
34.1775,0.1775,0-3,2023,56656.875,11296.0,22.0,2.75,8,1.5
34.1825,0.1775,0-3,2016,9018.0,2432.0,32.0,4.0,8,1.5
34.1825,0.1775,0-3,2019,14276.125,3760.0,32.0,4.0,8,1.5
34.1825,0.1775,0-3,2023,20733.625,5120.0,32.0,4.0,8,1.5
34.1875,0.1775,4-6,2016,13745.125,3504.0,31.5,3.9375,8,5.0
34.1875,0.1775,4-6,2019,19942.25,5040.0,31.5,3.9375,8,5.0
34.1875,0.1775,4-6,2023,28743.0,6672.0,31.5,3.9375,8,5.0
34.1925,0.1775,10-12,2016,5888.375,1552.0,25.5,3.1875,8,11.0
34.1925,0.1775,10-12,2019,8546.625,2304.0,25.5,3.1875,8,11.0
34.1925,0.1775,10-12,2023,12201.875,3024.0,25.5,3.1875,8,11.0
34.1975,0.1775,0-3,2016,9252.625,2384.0,21.5,2.6875,8,1.5
34.1975,0.1775,0-3,2019,11405.25,2880.0,21.5,2.6875,8,1.5
34.1975,0.1775,0-3,2023,15670.5,3552.0,21.5,2.6875,8,1.5
34.2025,0.1775,0-3,2016,15434.25,3856.0,12.0,1.5,8,1.5
34.2025,0.1775,0-3,2019,17840.875,4400.0,12.0,1.5,8,1.5
34.2025,0.1775,0-3,2023,23918.375,5424.0,12.0,1.5,8,1.5
34.2075,0.1775,0-3,2016,20797.75,5040.0,19.0,2.375,8,1.5
34.2075,0.1775,0-3,2019,28513.625,6480.0,19.0,2.375,8,1.5
34.2075,0.1775,0-3,2023,38685.875,8480.0,19.0,2.375,8,1.5
